Class,Keyword,Font Name/image name,Charcter/Recolor,Scale,Margin,
font,book,Wingdings-Regular,&,1,0,
font,skills,PWIcons-Medium,R,1,0,
font,information,Webdings-Regular,i,1,0,
font,stop,Webdings-Regular,d,1,0,
font,capitalization,Webdings-Regular,>,1,0,
font,word,Webdings-Regular,>,1,0,
font,evidence,Wingdings-Regular,2,1,0,
font,answer,Webdings-Regular,),1,0,
font,key,PWIcons-Medium,c,1,0,
font,prose,Wingdings-Regular,Y,1,0,
icon,figure,figures.png,Y,1,0,
icon,plant,tree.png,Y,1,0,
icon,tree,tree.png,Y,1,0,
icon,trees,tree.png,Y,1,0,
icon,graph,graph.png,Y,1,0,
icon,speed,speed.png,Y,1,0,
icon,chemistry,chemistry.png,Y,1,0,
icon,digital,digital.png,Y,1,0,
icon,graph,graph-1.png,Y,1,0,
icon,language,language-1.png,Y,1,0,
icon,2d,2d.png,Y,1,0,
icon,3d,3d.png,Y,1,0,
icon,45angle,45angle.png,Y,1,0,
icon,alarm,alarm.png,Y,1,0,
icon,alert,alert.png,Y,1,0,
icon,table,table.png,Y,1,0,
icon,algebra,expression-12.png,Y,1,0,
icon,expression,expression-12.png,Y,1,0,
icon,alpha,alpha.png,Y,1,0,
icon,analysis,analysis.png,Y,1,0,
icon,analyze,analyze.png,Y,1,0,
icon,angle,angle.png,Y,1,0,
icon,apply,apply.png,Y,1,0,
icon,area,area.png,Y,1,0,
icon,based,based.png,Y,1,0,
icon,beta,beta.png,Y,1,0,
icon,book,book-1.png,Y,1,0,
icon,character,character.png,Y,1,0,
icon,characters,characters.png,Y,1,0,
icon,claims,claims.png,Y,1,0,
icon,clarify,clarify.png,Y,1,0,
icon,clarify,clarify-1.png,Y,1,0,
icon,clear,clear.png,Y,1,0,
icon,clock,clock.png,Y,1,0,
icon,compare,compare.png,Y,1,0,
icon,compare,compare-3.png,Y,1,0,
icon,complex,complex.png,Y,1,0,
icon,complex,complex-1.png,Y,1,0,
icon,concept,concept-1.png,Y,1,0,
icon,congruence,congruence.png,Y,1,0,
icon,engineering,construct.png,Y,1,0,
icon,construct,construct.png,Y,1,0,
icon,construct,construct-1.png,Y,1,0,
icon,context,context.png,Y,1,0,
icon,conversions,conversions.png,Y,1,0,
icon,coordinate,coordinate.png,Y,1,0,
icon,quantity,count.png,Y,1,0,
icon,count,count.png,Y,1,0,
icon,create,create.png,Y,1,0,
icon,data,data.png,Y,1,0,
icon,decimal,decimal.png,Y,1,0,
icon,delta,delta.png,Y,1,0,
icon,demonstrate,demonstrate.png,Y,1,0,
icon,describe,describe.png,Y,1,0,
icon,illuminate,ideas.png,Y,1,0,
icon,light,ideas.png,Y,1,0,
icon,organization,structure.png,Y,1,0,
icon,inheritance,structure.png,Y,1,0,
icon,heredity,structure.png,Y,1,0,
icon,inherit,structure.png,Y,1,0,
icon,design,design.png,Y,1,0,
icon,detail,detail.png,Y,1,0,
icon,details,details.png,Y,1,0,
icon,develop,develop.png,Y,1,0,
icon,different,different.png,Y,1,0,
icon,direct,direct.png,Y,1,0,
icon,discussion,discuss.png,Y,1,0,
icon,discuss,discuss.png,Y,1,0,
icon,divide,divide.png,Y,1,0,
icon,dollar,dollar.png,Y,1,0,
icon,earth,earth.png,Y,1,0,
icon,end,end.png,Y,1,0,
icon,energy,energy.png,Y,1,0,
icon,english,english.png,Y,1,0,
icon,enter,enter.png,Y,1,0,
icon,algebra,equation.png,Y,1,0,
icon,equation,equation.png,Y,1,0,
icon,equilateral,equilateral.png,Y,1,0,
icon,evaluate,evaluate.png,Y,1,0,
icon,event,event.png,Y,1,0,
icon,events,events.png,Y,1,0,
icon,evidence,evidence.png,Y,1,0,
icon,exit,exit.png,Y,1,0,
icon,experience,experience.png,Y,1,0,
icon,explain,explain.png,Y,1,0,
icon,explanation,explanation.png,Y,1,0,
icon,determine,find.png,Y,1,0,
icon,determine,find-online.png,Y,1,0,
icon,find,find.png,Y,1,0,
icon,find,find-online.png,Y,1,0,
icon,search,find.png,,1,0,
icon,search,find-online.png,,1,0,
icon,form,form.png,Y,1,0,
icon,forward,forward.png,Y,1,0,
icon,fractions,fractions.png,Y,1,0,
icon,function,function.png,Y,1,0,
icon,geometry,geometry.png,Y,1,0,
icon,geometry,geometry-2.png,Y,1,0,
icon,given,given.png,Y,1,0,
icon,grade,grade.png,Y,1,0,
icon,grid,grid.png,Y,1,0,
icon,sphere,sphere.png,Y,1,0,
icon,variations,relavent.png,Y,1,0,
icon,reaction,research.png,Y,1,0,
icon,variations,points.png,Y,1,0,
icon,half,half.png,Y,1,0,
icon,human,human.png,Y,1,0,
icon,idea,idea.png,Y,1,0,
icon,ideas,ideas.png,Y,1,0,
icon,recognize,identify.png,Y,1,0,
icon,identify,identify.png,Y,1,0,
icon,inequality,inequality.png,Y,1,0,
icon,infinite,infinite.png,Y,1,0,
icon,information,information.png,Y,1,0,
icon,instruction,instruction.png,Y,1,0,
icon,interact,interact.png,Y,1,0,
icon,interpret,interpret.png,Y,1,0,
icon,isosceles,isosceles.png,Y,1,0,
icon,key,key.png,Y,1,0,
icon,knowledge,knowledge.png,Y,1,0,
icon,language,language.png,Y,1,0,
icon,learning,learning.png,Y,1,0,
icon,length,length.png,Y,1,0,
icon,letter,letter-2.png,Y,1,0,
icon,line,line.png,Y,1,0,
icon,listen,listen.png,Y,1,0,
icon,magnet,magnet.png,Y,1,0,
icon,make,make.png,Y,1,0,
icon,material,material.png,Y,1,0,
icon,meaning,meaning.png,Y,1,0,
icon,measure,measure.png,Y,1,0,
icon,negative,minus.png,Y,1,0,
icon,minus,minus.png,Y,1,0,
icon,model,model.png,Y,1,0,
icon,multiple,multiple.png,Y,1,0,
icon,multiply,multiply.png,Y,1,0,
icon,needed,needed.png,Y,1,0,
icon,notequal,notequal.png,Y,1,0,
icon,number,number-1.png,Y,1,0,
icon,number,number-2.png,Y,1,0,
icon,numbers,numbers.png,Y,1,0,
icon,objects,objects.png,Y,1,0,
icon,observation,observe.png,Y,1,0,
icon,observations,observe.png,Y,1,0,
icon,observe,observe.png,Y,1,0,
icon,observe,observe-1.png,Y,1,0,
icon,operations,operations.png,Y,1,0,
icon,parallel,parallel.png,Y,1,0,
icon,pattern,pattern-2.png,Y,1,0,
icon,people,people.png,Y,1,0,
icon,percent,percent.png,Y,1,0,
icon,perpendicular,perpendicular.png,Y,1,0,
icon,phrases,phrases.png,Y,1,0,
icon,pi,pi.png,Y,1,0,
icon,picture,picture.png,Y,1,0,
icon,positive,plus.png,Y,1,0,
icon,plus,plus.png,Y,1,0,
icon,plusminus,plusminus.png,Y,1,0,
icon,point,point.png,Y,1,0,
icon,points,points.png,Y,1,0,
icon,population,population.png,Y,1,0,
icon,presented,present.png,Y,1,0,
icon,present,present.png,Y,1,0,
icon,probability,probability.png,Y,1,0,
icon,problem,problem.png,Y,1,0,
icon,process,process.png,Y,1,0,
icon,produce,produce.png,Y,1,0,
icon,properties,properties.png,Y,1,0,
icon,property,property.png,Y,1,0,
icon,property,property-2.png,Y,1,0,
icon,proportion,proportion.png,Y,1,0,
icon,purpose,pupose.png,Y,1,0,
icon,quantities,quantities.png,Y,1,0,
icon,question,question.png,Y,1,0,
icon,questions,questions.png,Y,1,0,
icon,range,range.png,Y,1,0,
icon,ratio,ratio.png,Y,1,0,
icon,rational,rational.png,Y,1,0,
icon,read,read.png,Y,1,0,
icon,reading,reading.png,Y,1,0,
icon,reasoning,reasoning.png,Y,1,0,
icon,identify,recognize.png,Y,1,0,
icon,recognize,recognize.png,Y,1,0,
icon,replacement,relacement.png,Y,1,0,
icon,relationship,relationship.png,Y,1,0,
icon,relavent,relavent.png,Y,1,0,
icon,represent,represent.png,Y,1,0,
icon,research,research.png,Y,1,0,
icon,rewind,rewind.png,Y,1,0,
icon,rigttriangle,rigttriangle.png,Y,1,0,
icon,root,root.png,Y,1,0,
icon,scale,scale.png,Y,1,0,
icon,set,set.png,Y,1,0,
icon,single,single.png,Y,1,0,
icon,skill,skill.png,Y,1,0,
icon,solve,solve.png,Y,1,0,
icon,source,source.png,Y,1,0,
icon,specific,specific.png,Y,1,0,
icon,sphere,sphere.png,Y,1,0,
icon,square,square.png,Y,1,0,
icon,standard,standard.png,Y,1,0,
icon,stop,stop.png,Y,1,0,
icon,store,store.png,Y,1,0,
icon,story,story.png,Y,1,0,
icon,strategy,strategy.png,Y,1,0,
icon,strategy,strategy-1.png,Y,1,0,
icon,strategy,strategy-2.png,Y,1,0,
icon,structure,structure.png,Y,1,0,
icon,add,sum.png,Y,1,0,
icon,style,style.png,Y,1,0,
icon,sum,sum.png,Y,1,0,
icon,support,support.png,Y,1,0,
icon,support,support-1.png,Y,1,0,
icon,system,system.png,Y,1,0,
icon,talk,talk.png,Y,1,0,
icon,target,target.png,Y,1,0,
icon,text,text.png,Y,1,0,
icon,theta,theta.png,Y,1,0,
icon,Thumbs,Thumbs.db,Y,1,0,
icon,time,time.png,Y,1,0,
icon,tools,tools.png,Y,1,0,
icon,topic,topic.png,Y,1,0,
icon,understand,understand.png,Y,1,0,
icon,unit,unit.png,Y,1,0,
icon,algebra,variable.png,Y,1,0,
icon,variable,variable.png,Y,1,0,
icon,venn,venn.png,Y,1,0,
icon,volume,volume.png,Y,1,0,
icon,section,whole.png,Y,1,0,
icon,whole,whole.png,Y,1,0,
icon,whole,whole.psd,Y,1,0,
icon,word,word.png,Y,1,0,
icon,word,word-1.png,Y,1,0,
icon,draw,write.png,Y,1,0,
icon,drawing,write.png,Y,1,0,
icon,write,write.png,Y,1,0,
icon,write,write-2.png,Y,1,0,
icon,write,writing.png,Y,1,0,
icon,wrong,wrong.png,Y,1,0,
icon,incorrect,wrong.png,Y,1,0,
icon,writing,write.png,Y,1,0,
icon,writing,write-2.png,Y,1,0,
icon,writing,writing.png,Y,1,0,
font,cycle,Webdings-Regular,b,1,0,
font,check,Webdings-Regular,a,1,0,
font,square,Webdings-Regular,c,1,0,
font,shield,Webdings-Regular,d,1,0,
font,stop,Webdings-Regular,d,1,0,
font,protect,Webdings-Regular,d,1,0,
font,gift,Webdings-Regular,e,1,0,
font,area,Webdings-Regular,g,1,0,
font,relax,Webdings-Regular,I,1,0,
font,desert,Webdings-Regular,E,1,0,
font,fly,Webdings-Regular,j,1,0,
font,sail,Webdings-Regular,T,1,0,
font,cruise,Webdings-Regular,T,1,0,
font,adventure,Webdings-Regular,Q,1,0,
font,adventure,Webdings-Regular,j,1,0,
font,satellite,Webdings-Regular,k,1,0,
font,orbit,Webdings-Regular,k,1,0,
font,space,Webdings-Regular,k,1,0,
font,navigate,Webdings-Regular,l,1,0,
font,navigate,Webdings-Regular,l,1,0,
font,circles,Webdings-Regular,n,1,0,
font,circle,Webdings-Regular,n,1,0,
font,ship,Webdings-Regular,o,1,0,
font,float,Webdings-Regular,o,1,0,
font,police,Webdings-Regular,p,1,0,
font,alarm,Webdings-Regular,p,1,0,
font,argue,Webdings-Regular,_,1,0,
font,argument,Webdings-Regular,_,1,0,
font,recycles,Webdings-Regular,p,1,0,
font,cycles,Webdings-Regular,p,1,0,
font,recycle,Webdings-Regular,p,1,0,
font,reprocess,Webdings-Regular,q,1,0,
font,cross,Webdings-Regular,r,1,0,
font,question,Webdings-Regular,s,1,0,
font,flag,Webdings-Regular,w,1,0,
font,mark,Webdings-Regular,w,1,0,
font,speech,Webdings-Regular,V,1,0,
font,speaker,Webdings-Regular,V,1,0,
font,stop,Webdings-Regular,x,1,0,
font,work,Webdings-Regular,A,1,0,
font,make,Webdings-Regular,A,1,0,
font,tool,Webdings-Regular,A,1,0,
font,construct,Webdings-Regular,A,1,0,
font,manufacture,Webdings-Regular,F,1,0,
font,engineer,Webdings-Regular,F,1,0,
font,factory,Webdings-Regular,F,1,0,
font,industry,Webdings-Regular,F,1,0,
font,engineering,Webdings-Regular,F,1,0,
font,house,Webdings-Regular,B,1,0,
font,daylight,Webdings-Regular,E,1,0,
font,desert,Webdings-Regular,D,1,0,
font,tree,Webdings-Regular,J,1,0,
font,observe,Webdings-Regular,N,1,0,
font,motion,Webdings-Regular,k,1,0,
font,motion,Webdings-Regular,p,1,0,
font,nature,Webdings-Regular,M,1,0,
font,nature,Webdings-Regular,P,1,0,
font,nature,Webdings-Regular,Q,1,0,
font,natural,Webdings-Regular,M,1,0,
font,natural,Webdings-Regular,P,1,0,
font,natural,Webdings-Regular,Q,1,0,
font,tree,Webdings-Regular,P,1,0,
font,trees,Webdings-Regular,Q,1,0,
font,tree,Webdings-Regular,P,1,0,
font,trees,Webdings-Regular,Q,1,0,
font,view,Webdings-Regular,N,1,0,
font,eye,Webdings-Regular,N,1,0,
font,distance,Webdings-Regular,K,1,0,
font,way,Webdings-Regular,K,1,0,
font,path,Webdings-Regular,K,1,0,
font,road,Webdings-Regular,K,1,0,
font,search,Webdings-Regular,L,1,0,
font,find,Webdings-Regular,L,1,0,
font,hear,Webdings-Regular,O,1,0,
font,scene,Webdings-Regular,P,1,0,
font,scene,Webdings-Regular,Q,1,0,
font,sound,Webdings-Regular,U,1,0,
font,noise,Webdings-Regular,U,1,0,
font,speech,Webdings-Regular,U,1,0,
font,speak,Webdings-Regular,U,1,0,
font,cycle,Webdings-Regular,`,1,0,
font,present,Webdings-Regular,1,1,0,
font,present,Webdings-Regular,2,1,0,
font,multiple,Webdings-Regular,2,1,0,
font,multiply,Webdings-Regular,r,1,0,
font,multiple,Webdings-Regular,r,1,0,
font,pay,Webdings-Regular,4,1,0,
font,ribbon,Webdings-Regular,-,1,0,
font,dot,Webdings-Regular,=,1,0,
font,strategy,Webdings-Regular,~,1,0,
font,spider,Webdings-Regular,!,1,0,
font,web,Webdings-Regular,!,1,0,
font,insect,Webdings-Regular,!,1,0,
font,bug,Webdings-Regular,!,1,0,
font,tool,Webdings-Regular,@,1,0,
font,abolish,Webdings-Regular,#,1,0,
font,cool,Webdings-Regular,$,1,0,
font,view,Webdings-Regular,$,1,0,
font,prize,Webdings-Regular,%,1,0,
font,discussion,Webdings-Regular,^,1,0,
font,discuss,Webdings-Regular,^,1,0,
font,talk,Webdings-Regular,^,1,0,
font,tag,Webdings-Regular,&,1,0,
font,banner,Webdings-Regular,&,1,0,
font,comments,Webdings-Regular,^,1,0,
font,noise,Webdings-Regular,^,1,0,
font,group,Webdings-Regular,^,1,0,
font,idea,Webdings-Regular,+,1,0,
font,solution,Webdings-Regular,+,1,0,
font,hard,Webdings-Regular,",",1,0,
font,post,Webdings-Regular,?,1,0,
font,mail,Webdings-Regular,?,1,0,
font,drop,Webdings-Regular,?,1,0,
font,complex,Webdings-Regular,"""",1,0,
font,parallel,Webdings-Regular,;,1,0,
font,thoughts,Webdings-Regular,{,1,0,
font,thought,Webdings-Regular,{,1,0,
font,thinking,Webdings-Regular,{,1,0,
font,think,Webdings-Regular,{,1,0,
font,imagine,Webdings-Regular,{,1,0,
font,imagine,Webdings-Regular,},1,0,
font,forward,Webdings-Regular,:,1,0,
font,detail,Wingdings-Regular,4,1,0,
font,present,Wingdings-Regular,y,1,0,
font,complex,Wingdings-Regular,z,1,0,
font,complicated,Wingdings-Regular,z,1,0,
font,square,Wingdings-Regular,n,1,0,
font,square,Wingdings-Regular,o,1,0,
font,square,Wingdings-Regular,p,1,0,
font,cube,Wingdings-Regular,q,1,0,
font,cube,Wingdings-Regular,r,1,0,
font,circle,Wingdings-Regular,l,1,0,
font,circumference,Wingdings-Regular,m,1,0,
font,error,Wingdings-Regular,h,1,0,
font,shapes,Wingdings-Regular,v,1,0,
font,shapes,Wingdings-Regular,w,1,0,
font,shapes,Wingdings-Regular,u,1,0,
font,shapes,Wingdings-Regular,t,1,0,
font,rhombus,Wingdings-Regular,v,1,0,
font,rhombus,Wingdings-Regular,w,1,0,
font,rhombus,Wingdings-Regular,u,1,0,
font,rhombus,Wingdings-Regular,t,1,0,
font,parrellogram,Wingdings-Regular,v,1,0,
font,parrellogram,Wingdings-Regular,w,1,0,
font,parrellogram,Wingdings-Regular,u,1,0,
font,research,Wingdings-Regular,:,1,0,
font,study,Wingdings-Regular,:,1,0,
font,parrellogram,Wingdings-Regular,t,1,0,
font,two,Wingdings-Regular,A,1,0,
font,three,Wingdings-Regular,B,1,0,
font,good,Wingdings-Regular,C,1,0,
font,bad,Wingdings-Regular,D,1,0,
font,direct,Wingdings-Regular,E,1,0,
font,go,Wingdings-Regular,E,1,0,
font,direct,Wingdings-Regular,F,1,0,
font,go,Wingdings-Regular,F,1,0,
font,five,Wingdings-Regular,I,1,0,
font,ask,Wingdings-Regular,G,1,0,
font,smile,Wingdings-Regular,J,1,0,
font,neutral,Wingdings-Regular,K,1,0,
font,sad,Wingdings-Regular,L,1,0,
font,hazard,Wingdings-Regular,M,1,0,
font,explosive,Wingdings-Regular,M,1,0,
font,hazard,Wingdings-Regular,N,1,0,
font,danger,Wingdings-Regular,N,1,0,
font,flag,Wingdings-Regular,O,1,0,
font,mark,Wingdings-Regular,O,1,0,
font,flag,Wingdings-Regular,P,1,0,
font,mark,Wingdings-Regular,P,1,0,
font,fly,Wingdings-Regular,Q,1,0,
font,travel,Wingdings-Regular,Q,1,0,
font,solar,Wingdings-Regular,R,1,0,
font,sun,Wingdings-Regular,R,1,0,
font,energy,Wingdings-Regular,R,1,0,
font,drop,Wingdings-Regular,S,1,0,
font,cold,Wingdings-Regular,T,1,0,
font,folder,Wingdings-Regular,1,1,0,
font,file,Wingdings-Regular,1,1,0,
font,document,Wingdings-Regular,2,1,0,
font,document,Wingdings-Regular,3,1,0,
font,report,Wingdings-Regular,2,1,0,
font,report,Wingdings-Regular,3,1,0,
font,store,Wingdings-Regular,5,1,0,
font,file,Wingdings-Regular,5,1,0,
font,time,Wingdings-Regular,6,1,0,
font,write,Wingdings-Regular,7,1,0,
font,type,Wingdings-Regular,7,1,0,
font,point,Wingdings-Regular,8,1,0,
font,record,Wingdings-Regular,9,1,0,
font,prepare,Wingdings-Regular,0,1,0,
font,store,Wingdings-Regular,0,1,0,
font,write,Wingdings-Regular,!,1,0,
font,write,Wingdings-Regular,@,1,0,
font,cut,Wingdings-Regular,#,1,0,
font,view,Wingdings-Regular,$,1,0,
font,alarm,Wingdings-Regular,%,1,0,
font,book,Wingdings-Regular,&,1,0,
font,text,Wingdings-Regular,&,1,0,
font,letter,Wingdings-Regular,*,1,0,
font,call,Wingdings-Regular,(,1,0,
font,call,Wingdings-Regular,),1,0,
font,communicate,Wingdings-Regular,(,1,0,
font,communicate,Wingdings-Regular,),1,0,
font,converse,Wingdings-Regular,(,1,0,
font,converse,Wingdings-Regular,),1,0,
font,mark,Wingdings-Regular,_,1,0,
font,flower,Wingdings-Regular,|,1,0,
font,navigate,Wingdings-Regular,],1,0,
font,opposite,Wingdings-Regular,[,1,0,
font,antonym,Wingdings-Regular,[,1,0,
font,contrast,Wingdings-Regular,[,1,0,
font,flower,Wingdings-Regular,{,1,0,
font,quote,Wingdings-Regular,},1,0,
font,write,Wingdings-Regular,?,1,0,
font,open,Wingdings-Regular,.,1,0,
font,short,Wingdings-Regular,;,1,0,
font,note,Wingdings-Regular,;,1,0,
font,wave,Wingdings-Regular,h,1,0,
font,waves,Wingdings-Regular,h,1,0,
font,paragraph,Wingdings-Regular,;,1,0,
font,record,Wingdings-Regular,>,1,0,
font,direct,Wingdings-2-Regular,A,1,0,
font,direct,Wingdings-2-Regular,B,1,0,
font,incorrect,Wingdings-2-Regular,O,1,0,
font,wrong,Wingdings-2-Regular,O,1,0,
font,correct,Wingdings-2-Regular,P,1,0,
font,right,Wingdings-2-Regular,P,1,0,
font,choice,Wingdings-2-Regular,R,1,0,
font,parameters,Wingdings-2-Regular,+,1,0,
font,wrong,Wingdings-2-Regular,Q,1,0,
font,incorrect,Wingdings-2-Regular,S,1,0,
font,incorrect,Wingdings-2-Regular,T,1,0,
font,close,Wingdings-2-Regular,V,1,0,
font,stop,Wingdings-2-Regular,W,1,0,
font,stop,Wingdings-2-Regular,X,1,0,
font,error,Wingdings-2-Regular,Y,1,0,
font,more,Wingdings-2-Regular,Z,1,0,
font,question,Wingdings-2-Regular,_,1,0,
font,many,Wingdings-2-Regular,1,1,0,
font,count,Wingdings-2-Regular,1,1,0,
font,notes,Wingdings-2-Regular,2,1,0,
font,record,Wingdings-2-Regular,2,1,0,
font,write,Wingdings-2-Regular,2,1,0,
font,report,Wingdings-2-Regular,2,1,0,
font,can,Wingdings-2-Regular,3,1,0,
font,cylinder,Wingdings-2-Regular,3,1,0,
font,trash,Wingdings-2-Regular,3,1,0,
font,garbage,Wingdings-2-Regular,3,1,0,
font,window,Wingdings-2-Regular,4,1,0,
font,print,Wingdings-2-Regular,6,1,0,
font,print,Wingdings-2-Regular,7,1,0,
font,dot,Wingdings-2-Regular,8,1,0,
font,point,Wingdings-2-Regular,8,1,0,
font,target,Wingdings-2-Regular,8,1,0,
font,bad,Wingdings-2-Regular,=,1,0,
font,ten,Wingdings-2-Regular,~,1,0,
font,write,Wingdings-2-Regular,!,1,0,
font,write,Wingdings-2-Regular,#,1,0,
font,write,Wingdings-2-Regular,$,1,0,
font,many,Wingdings-2-Regular,+,1,0,
font,count,Wingdings-2-Regular,+,1,0,
font,zero,Wingdings-2-Regular,i,1,0,
font,zero,Wingdings-2-Regular,t,1,0,
font,fail,Wingdings-2-Regular,S,1,0,
font,failure,Wingdings-2-Regular,T,1,0,
font,fail,Wingdings-2-Regular,S,1,0,
font,failure,Wingdings-2-Regular,T,1,0,
font,reverse,Wingdings-3-Regular,B,1,0,
font,model,Wingdings-3-Regular,R,1,0,
font,reverse,Wingdings-3-Regular,C,1,0,
font,opposite,Wingdings-3-Regular,E,1,0,
font,expand,Wingdings-3-Regular,n,1,0,
font,expand,Wingdings-3-Regular,1,1,0,
font,triangle,Wingdings-3-Regular,r,1,0,
font,triangle,Wingdings-3-Regular,p,1,0,
font,pythogorean,Wingdings-3-Regular,x,1,0,
font,pythogorean,Wingdings-3-Regular,y,1,0,
font,contract,Wingdings-3-Regular,s,1,0,
font,compact,Wingdings-3-Regular,s,1,0,
font,transformation,Wingdings-3-Regular,7,1,0,
font,transform,Wingdings-3-Regular,7,1,0,
font,transformations,Wingdings-3-Regular,7,1,0,
font,rays,Wingdings-3-Regular,g,1,0,
font,ray,Wingdings-3-Regular,g,1,0,
font,extend,Wingdings-3-Regular,4,1,0,
font,force,Wingdings-3-Regular,g,1,0,
font,contract,Wingdings-3-Regular,),1,0,
font,intersect,Wingdings-3-Regular,/,1,0,
font,view,Journal-Dingbats-3-Regular,9,1,0,
font,view,Journal-Dingbats-3-Regular,L,1,0,
font,area,Journal-Dingbats-3-Regular,E,1,0,
font,traits,Journal-Dingbats-3-Regular,6,1,0,
font,trait,Journal-Dingbats-3-Regular,6,1,0,
font,character,Journal-Dingbats-3-Regular,6,1,0,
font,relationship,Journal-Dingbats-3-Regular,g,1,0,
font,relate,Journal-Dingbats-3-Regular,g,1,0,
font,venn,Journal-Dingbats-3-Regular,h,1,0,
font,sets,Journal-Dingbats-3-Regular,h,1,0,
font,intersection,Journal-Dingbats-3-Regular,h,1,0,
font,overlap,Journal-Dingbats-3-Regular,h,1,0,
font,electromagnetic,Journal-Dingbats-3-Regular,j,1,0,
font,magnetic,Journal-Dingbats-3-Regular,j,1,0,
font,magnets,Journal-Dingbats-3-Regular,j,1,0,
font,magnets,Journal-Dingbats-3-Regular,k,1,0,
font,magnets,Journal-Dingbats-3-Regular,l,1,0,
font,magnet,Journal-Dingbats-3-Regular,j,1,0,
font,magnet,Journal-Dingbats-3-Regular,k,1,0,
font,magnet,Journal-Dingbats-3-Regular,l,1,0,
font,lines,Journal-Dingbats-3-Regular,n,1,0,
font,parallel,Journal-Dingbats-3-Regular,n,1,0,
font,lines,Journal-Dingbats-3-Regular,n,1,0,
font,parallel,Journal-Dingbats-3-Regular,n,1,0,
font,protect,Journal-Dingbats-3-Regular,y,1,0,
font,circle,Journal-Dingbats-3-Regular,t,1,0,
font,circle,Journal-Dingbats-3-Regular,A,1,0,
font,steps,Journal-Dingbats-3-Regular,É,1,0,
font,steps,Journal-Dingbats-3-Regular,a,1,0,
font,tools,Journal-Dingbats-3-Regular,C,1,0,
font,area,Journal-Dingbats-3-Regular,E,1,0,
font,angry,Journal-Dingbats-3-Regular,_,1,0,
font,viewpoint,Journal-Dingbats-3-Regular,_,1,0,
font,view,Journal-Dingbats-3-Regular,_,1,0,
font,complex,Journal-Dingbats-3-Regular,i,1,0,
font,comet,Journal-Dingbats-3-Regular,V,1,0,
font,rhombus,Journal-Dingbats-3-Regular,U,1,0,
font,flash,Journal-Dingbats-3-Regular,W,1,0,
font,thing,Journal-Dingbats-3-Regular,X,1,0,
font,proceed,Journal-Dingbats-3-Regular,b,1,0,
font,cycle,Journal-Dingbats-3-Regular,c,1,0,
font,vibrate,Journal-Dingbats-3-Regular,«,1,0,
font,electromagnetic,Journal-Dingbats-3-Regular,«,1,0,
font,step,Journal-Dingbats-3-Regular,É,1,0,
font,steps,Journal-Dingbats-3-Regular,ÉÉ,1,0,
font,reptile,Journal-Dingbats-3-Regular,†,1,0,
font,reptiles,Journal-Dingbats-3-Regular,†,1,0,
font,weather,Journal-Dingbats-3-Regular,y,1,0,
font,rain,Journal-Dingbats-3-Regular,y,1,0,
font,transform,Journal-Dingbats-3-Regular,c,1,0,
font,abstract,Journal-Dingbats-3-Regular,G,1,0,
font,abstract,Journal-Dingbats-3-Regular,H,1,0,
font,imagination,Journal-Dingbats-3-Regular,K,1,0,
font,cubes,Journal-Dingbats-3-Regular,X,1,0,
font,polygon,Journal-Dingbats-3-Regular,é,1,0,
font,ice,Journal-Dingbats-3-Regular,X,1,0,
font,abstract,Journal-Dingbats-3-Regular,4,1,0,
font,abstract,Journal-Dingbats-3-Regular,5,1,0,
font,correctly,Journal-Dingbats-3-Regular,3,1,0,
font,rocket,Journal-Dingbats-3-Regular,1,1,0,
font,space,Journal-Dingbats-3-Regular,2,1,0,
font,spaceship,Journal-Dingbats-3-Regular,0,1,0,
font,baloon,Journal-Dingbats-3-Regular,ç,1,0,
font,transforms,Journal-Dingbats-3-Regular,c,1,0,
font,transformations,Journal-Dingbats-3-Regular,c,1,0,
font,variation,Journal-Dingbats-3-Regular,V,1,0,
font,variations,Journal-Dingbats-3-Regular,W,1,0,
font,ecology,Journal-Dingbats-2-Regular,1,1,0,
font,zoology,Journal-Dingbats-2-Regular,2,1,0,
font,biology,Journal-Dingbats-2-Regular,3,1,0,
font,zoology,Journal-Dingbats-2-Regular,4,1,0,
font,cruise,Journal-Dingbats-2-Regular,O,1,0,
font,transform,Journal-Dingbats-2-Regular,^,1,0,
font,population,Journal-Dingbats-2-Regular,_,1,0,
font,society,Journal-Dingbats-2-Regular,_,1,0,
font,argument,Journal-Dingbats-2-Regular,’,1,0,
font,discussion,Journal-Dingbats-2-Regular,’,1,0,
font,group,Journal-Dingbats-2-Regular,’,1,0,
font,group,Journal-Dingbats-2-Regular,"""",1,0,
font,write,Journal-Dingbats-2-Regular,#,1,0,
font,compose,Journal-Dingbats-2-Regular,#,1,0,
font,write,Journal-Dingbats-2-Regular,$,1,0,
font,compose,Journal-Dingbats-2-Regular,$,1,0,
font,measure,Journal-Dingbats-2-Regular,%,1,0,
font,fruit,Journal-Dingbats-2-Regular,A,1,0,
font,book,Journal-Dingbats-2-Regular,B,1,0,
font,clock,Journal-Dingbats-2-Regular,C,1,0,
font,time,Journal-Dingbats-2-Regular,C,1,0,
font,letter,Journal-Dingbats-2-Regular,E,1,0,
font,feminine,Journal-Dingbats-2-Regular,F,1,0,
font,female,Journal-Dingbats-2-Regular,F,1,0,
font,gender,Journal-Dingbats-2-Regular,F,1,0,
font,water,Journal-Dingbats-2-Regular,À,1,0,
font,medicine,Journal-Dingbats-2-Regular,G,1,0,
